City,Unnamed: 2,Airport,Code,Originating Domestic Passengers 10%,Originating Domestic Passengers,IATA,AIRPORT,STATE,COUNTRY,LATITUDE,LONGITUDE,RegionID,SizeRank,RegionType,StateName,State,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021
Los Angeles, CA, Los Angeles International,LAX,1564494,15644940,LAX,Los Angeles International,CA,USA,33.94253611,-118.40807439999999,12447.0,1.0,City,CA,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,189659.0,189635.0,189655.0,189718.0,189768.0,189867.0,190032.0,189995.0,189826.0,189489.0,189350.0,189220.0,188618.0,188031.0,187620.0,187807.0,188049.0,188282.0,188750.0,189689.0,190665.0,191852.0,192763.0,194143.0,196120.0,198469.0,200579.0,202044.0,203612.0,205035.0,206015.0,207217.0,209184.0,211454.0,213754.0,215443.0,217514.0,219390.0,221328.0,223073.0,224793.0,227241.0,230002.0,231859.0,233030.0,234204.0,236056.0,237890.0,239682.0,241254.0,243261.0,245342.0,247725.0,249778.0,251754.0,254121.0,256584.0,258749.0,260804.0,263003.0,265090.0,267297.0,269434.0,272003.0,274256.0,276667.0,278694.0,280932.0,283016.0,285819.0,288449.0,291408.0,294274.0,297661.0,301189.0,305108.0,308936.0,313229.0,318047.0,323130.0,328359.0,333748.0,339648.0,345439.0,350629.0,355280.0,360445.0,364960.0,370046.0,374259.0,380247.0,386566.0,393212.0,398626.0,405219.0,412589.0,421795.0,430443.0,439122.0,449134.0,460702.0,472202.0,481703.0,490300.0,500349.0,510302.0,518490.0,525862.0,532241.0,541528.0,549992.0,558843.0,565104.0,573173.0,582571.0,593054.0,603512.0,614842.0,623927.0,631460.0,638251.0,643613.0,650029.0,653982.0,660277.0,664375.0,667478.0,668947.0,666652.0,665195.0,664783.0,666685.0,666191.0,664368.0,662029.0,662101.0,660435.0,658506.0,654673.0,649762.0,643584.0,635248.0,627635.0,620186.0,613738.0,605235.0,592593.0,577080.0,560405.0,546788.0,533279.0,521166.0,511209.0,502136.0,492350.0,478557.0,468472.0,461914.0,458338.0,454342.0,450717.0,446895.0,444658.0,444599.0,445458.0,446720.0,448543.0,452446.0,453054.0,450792.0,450339.0,451418.0,455460.0,453815.0,452074.0,448160.0,445143.0,441740.0,437204.0,434544.0,432847.0,432471.0,429896.0,427148.0,421628.0,420635.0,419215.0,417847.0,414763.0,411509.0,411181.0,409708.0,409123.0,408013.0,407471.0,407538.0,409129.0,411282.0,413882.0,416398.0,420164.0,425962.0,430960.0,437903.0,443051.0,451805.0,460749.0,471785.0,480863.0,489857.0,498870.0,510267.0,520002.0,526757.0,531724.0,534514.0,539050.0,539751.0,541483.0,541159.0,542696.0,543407.0,546151.0,545802.0,546156.0,546241.0,549567.0,552979.0,557516.0,562353.0,567039.0,568706.0,571657.0,574504.0,576890.0,579686.0,582687.0,587529.0,591405.0,597155.0,600405.0,604358.0,606723.0,613108.0,617311.0,622129.0,624522.0,628684.0,633690.0,639190.0,642243.0,644140.0,647771.0,651010.0,654766.0,657146.0,661955.0,666045.0,670925.0,674990.0,678782.0,682007.0,687822.0,693811.0,699320.0,705309.0,711764.0,717322.0,721148.0,724608.0,727566.0,728689.0,728764.0,729215.0,730100.0,729808.0,729706.0,726447.0,723419.0,722958.0,727870.0,734452.0,735333.0,734550.0,733314.0,735812.0,738518.0,743614.0,749231.0,756155.0,763069.0,769254.0,771850.0,773433.0,779855.0,788843.0,798964.0,806301.0,812882.0,818288.0,823454.0,829475.0,835721.0
Chicago, IL, Chicago O'Hare International,ORD,1266224,12662240,MDW,Chicago Midway,IL,USA,41.7859825,-87.75242444,17426.0,3.0,City,IL,IL,Chicago-Naperville-Elgin,Cook County,139778.0,139621.0,139341.0,139324.0,138980.0,139107.0,138949.0,139355.0,139907.0,140707.0,141609.0,142228.0,142873.0,143443.0,144164.0,144287.0,145049.0,145095.0,145416.0,144458.0,143037.0,141005.0,139173.0,138283.0,137901.0,137841.0,138065.0,138447.0,138809.0,139208.0,139891.0,141623.0,144195.0,147548.0,150478.0,152667.0,153889.0,154953.0,155815.0,156832.0,157580.0,158937.0,160478.0,161741.0,162435.0,162894.0,163798.0,164897.0,166686.0,168503.0,170406.0,172096.0,173882.0,175545.0,177076.0,178587.0,180106.0,181642.0,183429.0,185287.0,186948.0,188319.0,189829.0,191521.0,193352.0,195041.0,196521.0,198080.0,199687.0,201455.0,203038.0,204328.0,205625.0,207035.0,208741.0,210030.0,211434.0,212570.0,214252.0,215898.0,217792.0,219365.0,220632.0,222136.0,223638.0,225531.0,227093.0,228898.0,230119.0,231521.0,232734.0,234363.0,236012.0,237917.0,239753.0,241582.0,243591.0,245393.0,247138.0,249096.0,251501.0,254156.0,256578.0,258824.0,260740.0,262873.0,265255.0,267741.0,269939.0,272085.0,274316.0,276690.0,279291.0,282019.0,284741.0,287310.0,290281.0,292951.0,295549.0,297901.0,300007.0,302337.0,304123.0,306204.0,307426.0,308519.0,309224.0,310098.0,310639.0,311088.0,311340.0,312023.0,312798.0,314073.0,313466.0,313143.0,311169.0,310877.0,309110.0,308803.0,307390.0,307186.0,306266.0,305088.0,304523.0,300664.0,300976.0,296150.0,296176.0,290703.0,289744.0,284773.0,282868.0,277958.0,274759.0,269021.0,263463.0,259244.0,254432.0,251966.0,247675.0,245531.0,243118.0,241605.0,238424.0,236318.0,233730.0,234089.0,232727.0,232967.0,229879.0,229916.0,227280.0,227453.0,223141.0,221142.0,218045.0,216787.0,214043.0,211591.0,209313.0,207275.0,205668.0,202575.0,201117.0,198360.0,198507.0,197133.0,196797.0,193695.0,192358.0,189510.0,188311.0,185393.0,185695.0,185368.0,185665.0,184335.0,182662.0,181584.0,180963.0,181916.0,183284.0,184796.0,186724.0,188584.0,189455.0,190812.0,191892.0,194591.0,197303.0,200441.0,202569.0,205384.0,206473.0,208279.0,208750.0,210597.0,211498.0,211770.0,212608.0,214057.0,215406.0,215903.0,217150.0,217949.0,219143.0,219797.0,220409.0,220511.0,221104.0,222886.0,224526.0,225213.0,225834.0,226647.0,227300.0,227538.0,227990.0,229043.0,230329.0,232375.0,233910.0,235064.0,235608.0,236483.0,237829.0,239064.0,239992.0,241328.0,243088.0,244539.0,245952.0,246996.0,249020.0,250473.0,251657.0,252209.0,252747.0,253733.0,255030.0,255892.0,256422.0,257453.0,259201.0,260518.0,260518.0,260656.0,261322.0,262468.0,262845.0,263040.0,263294.0,263719.0,264421.0,264861.0,264756.0,264465.0,264719.0,265408.0,266085.0,266363.0,266307.0,265955.0,264764.0,263771.0,263339.0,263515.0,264660.0,265258.0,266439.0,267011.0,267912.0,268917.0,270618.0,272631.0,275303.0,277945.0,280197.0,282181.0,283701.0,286067.0,288168.0
Chicago, IL, Chicago O'Hare International,ORD,1266224,12662240,ORD,Chicago O'Hare International,IL,USA,41.979595,-87.90446417,17426.0,3.0,City,IL,IL,Chicago-Naperville-Elgin,Cook County,139778.0,139621.0,139341.0,139324.0,138980.0,139107.0,138949.0,139355.0,139907.0,140707.0,141609.0,142228.0,142873.0,143443.0,144164.0,144287.0,145049.0,145095.0,145416.0,144458.0,143037.0,141005.0,139173.0,138283.0,137901.0,137841.0,138065.0,138447.0,138809.0,139208.0,139891.0,141623.0,144195.0,147548.0,150478.0,152667.0,153889.0,154953.0,155815.0,156832.0,157580.0,158937.0,160478.0,161741.0,162435.0,162894.0,163798.0,164897.0,166686.0,168503.0,170406.0,172096.0,173882.0,175545.0,177076.0,178587.0,180106.0,181642.0,183429.0,185287.0,186948.0,188319.0,189829.0,191521.0,193352.0,195041.0,196521.0,198080.0,199687.0,201455.0,203038.0,204328.0,205625.0,207035.0,208741.0,210030.0,211434.0,212570.0,214252.0,215898.0,217792.0,219365.0,220632.0,222136.0,223638.0,225531.0,227093.0,228898.0,230119.0,231521.0,232734.0,234363.0,236012.0,237917.0,239753.0,241582.0,243591.0,245393.0,247138.0,249096.0,251501.0,254156.0,256578.0,258824.0,260740.0,262873.0,265255.0,267741.0,269939.0,272085.0,274316.0,276690.0,279291.0,282019.0,284741.0,287310.0,290281.0,292951.0,295549.0,297901.0,300007.0,302337.0,304123.0,306204.0,307426.0,308519.0,309224.0,310098.0,310639.0,311088.0,311340.0,312023.0,312798.0,314073.0,313466.0,313143.0,311169.0,310877.0,309110.0,308803.0,307390.0,307186.0,306266.0,305088.0,304523.0,300664.0,300976.0,296150.0,296176.0,290703.0,289744.0,284773.0,282868.0,277958.0,274759.0,269021.0,263463.0,259244.0,254432.0,251966.0,247675.0,245531.0,243118.0,241605.0,238424.0,236318.0,233730.0,234089.0,232727.0,232967.0,229879.0,229916.0,227280.0,227453.0,223141.0,221142.0,218045.0,216787.0,214043.0,211591.0,209313.0,207275.0,205668.0,202575.0,201117.0,198360.0,198507.0,197133.0,196797.0,193695.0,192358.0,189510.0,188311.0,185393.0,185695.0,185368.0,185665.0,184335.0,182662.0,181584.0,180963.0,181916.0,183284.0,184796.0,186724.0,188584.0,189455.0,190812.0,191892.0,194591.0,197303.0,200441.0,202569.0,205384.0,206473.0,208279.0,208750.0,210597.0,211498.0,211770.0,212608.0,214057.0,215406.0,215903.0,217150.0,217949.0,219143.0,219797.0,220409.0,220511.0,221104.0,222886.0,224526.0,225213.0,225834.0,226647.0,227300.0,227538.0,227990.0,229043.0,230329.0,232375.0,233910.0,235064.0,235608.0,236483.0,237829.0,239064.0,239992.0,241328.0,243088.0,244539.0,245952.0,246996.0,249020.0,250473.0,251657.0,252209.0,252747.0,253733.0,255030.0,255892.0,256422.0,257453.0,259201.0,260518.0,260518.0,260656.0,261322.0,262468.0,262845.0,263040.0,263294.0,263719.0,264421.0,264861.0,264756.0,264465.0,264719.0,265408.0,266085.0,266363.0,266307.0,265955.0,264764.0,263771.0,263339.0,263515.0,264660.0,265258.0,266439.0,267011.0,267912.0,268917.0,270618.0,272631.0,275303.0,277945.0,280197.0,282181.0,283701.0,286067.0,288168.0
Denver, CO, Denver International,DEN,1241394,12413940,DEN,Denver Intl,CO,USA,39.85840806,-104.6670019,11093.0,23.0,City,CO,CO,Denver-Aurora-Lakewood,Denver County,129947.0,130538.0,131042.0,132107.0,133038.0,133937.0,134826.0,135546.0,136396.0,137162.0,138313.0,139332.0,140925.0,142317.0,143805.0,144869.0,146075.0,147341.0,148467.0,149414.0,150292.0,151372.0,152760.0,154144.0,154956.0,155482.0,156023.0,156888.0,157987.0,159103.0,160535.0,163096.0,165695.0,168254.0,168800.0,169773.0,170284.0,171846.0,173218.0,175044.0,176924.0,179012.0,181328.0,182772.0,183735.0,184669.0,187182.0,189838.0,192746.0,195161.0,197843.0,200913.0,203744.0,206823.0,209395.0,212242.0,215099.0,217606.0,219995.0,222207.0,225391.0,228509.0,231308.0,233647.0,235878.0,237763.0,239442.0,241006.0,243003.0,244853.0,246687.0,248322.0,249073.0,249659.0,250424.0,251375.0,252198.0,252658.0,253256.0,254109.0,254737.0,255292.0,255315.0,255346.0,255608.0,255795.0,255656.0,254831.0,254305.0,254171.0,254795.0,254988.0,255722.0,256301.0,257322.0,257774.0,257856.0,258009.0,258656.0,260028.0,261096.0,261662.0,261595.0,261766.0,261446.0,262052.0,262361.0,263875.0,265030.0,266709.0,266850.0,266647.0,266346.0,267279.0,268025.0,268375.0,268807.0,269568.0,270476.0,270362.0,270636.0,270592.0,271956.0,272303.0,272996.0,272915.0,273106.0,273450.0,273229.0,272820.0,272506.0,272543.0,272211.0,270906.0,270118.0,270585.0,271531.0,271246.0,271626.0,271548.0,271750.0,269877.0,268252.0,266106.0,265041.0,263931.0,262660.0,260202.0,257125.0,255020.0,252653.0,251349.0,249850.0,249884.0,248627.0,247921.0,245345.0,244132.0,242769.0,243867.0,246272.0,248642.0,249633.0,249042.0,248884.0,248949.0,249756.0,250207.0,252442.0,253984.0,255243.0,253895.0,251629.0,249218.0,247753.0,246931.0,245994.0,244382.0,243161.0,242648.0,241685.0,241279.0,240310.0,240193.0,238801.0,237651.0,236544.0,236342.0,236407.0,237445.0,238577.0,238943.0,239436.0,239295.0,240299.0,241207.0,242964.0,245085.0,247667.0,250102.0,252458.0,254104.0,255909.0,258024.0,260210.0,262604.0,264660.0,267119.0,269559.0,272512.0,275805.0,279218.0,281744.0,283984.0,285478.0,287375.0,289184.0,291059.0,292963.0,295211.0,299532.0,302575.0,304269.0,304704.0,306582.0,309548.0,313283.0,317025.0,321013.0,325346.0,329893.0,334092.0,335863.0,338200.0,341834.0,347236.0,352123.0,356347.0,360124.0,363780.0,367310.0,370386.0,372339.0,374274.0,376805.0,380213.0,383215.0,386181.0,389157.0,392146.0,395050.0,397844.0,400239.0,403370.0,407510.0,411244.0,414840.0,417517.0,420338.0,421941.0,423497.0,425400.0,428098.0,430923.0,434127.0,437093.0,440537.0,444782.0,449577.0,453426.0,456604.0,459084.0,462171.0,464747.0,466696.0,467675.0,468215.0,468103.0,466996.0,466231.0,465802.0,466473.0,467185.0,468368.0,469013.0,468583.0,467824.0,468295.0,469640.0,471497.0,473930.0,476125.0,478354.0,479945.0,482007.0,484491.0,487258.0,491193.0,495695.0,499863.0,503705.0,507751.0,512002.0
Denver, CO, Denver International,DEN,1241394,12413940,DEN,Denver Intl,CO,USA,39.85840806,-104.6670019,24367.0,2884.0,City,NC,NC,Charlotte-Concord-Gastonia,Lincoln County,157771.0,158017.0,158314.0,158958.0,159559.0,160131.0,160687.0,161262.0,161677.0,161992.0,162583.0,163379.0,163975.0,164328.0,164706.0,165414.0,166262.0,167404.0,168470.0,169582.0,170660.0,171794.0,172703.0,173270.0,174003.0,175049.0,176277.0,176960.0,177686.0,177750.0,178257.0,178763.0,179963.0,181483.0,182605.0,183969.0,185638.0,187532.0,188726.0,189843.0,190685.0,192314.0,193396.0,194369.0,194923.0,195194.0,195867.0,196217.0,196403.0,196780.0,197712.0,198886.0,199858.0,200604.0,201520.0,202424.0,203436.0,204433.0,205744.0,207126.0,208625.0,209368.0,209961.0,210467.0,211136.0,211509.0,211998.0,212599.0,213476.0,214146.0,214710.0,215017.0,215226.0,215602.0,216047.0,216460.0,216741.0,217513.0,218301.0,219727.0,219989.0,220465.0,220004.0,220182.0,220157.0,220616.0,221284.0,222044.0,223642.0,224607.0,225288.0,224665.0,224855.0,225253.0,226736.0,228015.0,229325.0,229972.0,230191.0,230418.0,230678.0,231463.0,232430.0,233517.0,234647.0,235859.0,236586.0,237284.0,238008.0,239275.0,240570.0,241886.0,242284.0,242585.0,242855.0,243844.0,245002.0,245938.0,247213.0,248850.0,250773.0,252587.0,254183.0,255728.0,257681.0,259494.0,261464.0,263355.0,265541.0,267542.0,269239.0,269942.0,270586.0,271148.0,272788.0,275181.0,277567.0,280468.0,283542.0,287323.0,289923.0,292039.0,293651.0,295789.0,297545.0,299075.0,299893.0,299661.0,299568.0,298895.0,297541.0,294866.0,292666.0,291561.0,290937.0,290232.0,289428.0,288650.0,287645.0,286503.0,284935.0,283053.0,281259.0,279658.0,278132.0,276516.0,275089.0,273891.0,272922.0,271985.0,271208.0,270699.0,270164.0,269793.0,269266.0,268797.0,268247.0,267550.0,266659.0,265653.0,264452.0,263420.0,262224.0,260933.0,259905.0,259115.0,258944.0,258887.0,259018.0,258643.0,258145.0,257434.0,257020.0,256579.0,256342.0,256378.0,256428.0,256470.0,256346.0,256273.0,256238.0,256446.0,256841.0,257361.0,257888.0,258329.0,258827.0,259168.0,259477.0,259524.0,259601.0,259757.0,260150.0,260713.0,261377.0,262339.0,263149.0,264034.0,264806.0,265765.0,266805.0,267170.0,267692.0,268152.0,269398.0,270575.0,271924.0,273455.0,274498.0,275359.0,276034.0,277276.0,278648.0,281991.0,284941.0,287934.0,288756.0,289724.0,290258.0,290080.0,291522.0,293685.0,296346.0,297800.0,298984.0,299665.0,300224.0,300927.0,302514.0,304085.0,305717.0,307715.0,308910.0,309580.0,310248.0,311236.0,312405.0,313093.0,314481.0,315826.0,317858.0,320196.0,322675.0,325059.0,326625.0,328272.0,329438.0,331167.0,333189.0,335416.0,337250.0,338740.0,339233.0,339332.0,339517.0,339773.0,340727.0,341934.0,344124.0,346353.0,347252.0,348089.0,348704.0,349962.0,351022.0,351922.0,352696.0,353629.0,354656.0,355438.0,355812.0,355814.0,356948.0,358164.0,359716.0,361088.0,363065.0,365452.0,368037.0,370675.0,373330.0,376316.0,379521.0
Atlanta, GA, Hartsfield-Jackson Atlanta International,ATL,1128009,11280090,ATL,William B Hartsfield-Atlanta Intl,GA,USA,33.64044444,-84.42694444,37211.0,40.0,City,GA,GA,Atlanta-Sandy Springs-Roswell,Fulton County,116142.0,116447.0,116716.0,117447.0,118140.0,118996.0,119737.0,120512.0,121190.0,121719.0,122323.0,122930.0,123575.0,124238.0,125036.0,125829.0,126585.0,127036.0,127550.0,128042.0,128795.0,129803.0,130807.0,131811.0,132847.0,133956.0,134992.0,135869.0,136945.0,138230.0,139652.0,141176.0,142557.0,144056.0,145482.0,147053.0,148709.0,150323.0,152035.0,153384.0,154869.0,156409.0,158369.0,160239.0,162194.0,163904.0,165589.0,167127.0,168294.0,169701.0,171231.0,173483.0,175627.0,177556.0,179302.0,180824.0,182374.0,183812.0,185290.0,186866.0,188527.0,190116.0,191572.0,192813.0,193944.0,195015.0,195972.0,197177.0,198275.0,199457.0,200357.0,201190.0,201853.0,202445.0,202781.0,203207.0,203692.0,204522.0,205151.0,205567.0,205943.0,206520.0,207526.0,208017.0,208421.0,208438.0,209045.0,209271.0,209483.0,209512.0,209805.0,209984.0,210143.0,210183.0,210144.0,210563.0,211367.0,212710.0,213644.0,214685.0,215420.0,215978.0,216381.0,217220.0,218287.0,219374.0,220322.0,221341.0,222301.0,223185.0,224185.0,225530.0,226982.0,228434.0,229328.0,230299.0,231049.0,231769.0,232318.0,232845.0,233522.0,234135.0,234289.0,233911.0,233645.0,233632.0,234488.0,234824.0,235418.0,236056.0,236904.0,237551.0,238152.0,238896.0,239867.0,240207.0,240067.0,239747.0,239387.0,238927.0,237702.0,236210.0,234779.0,233602.0,232167.0,229315.0,226362.0,223816.0,222436.0,220688.0,218166.0,215497.0,213024.0,210436.0,207285.0,203539.0,199589.0,196417.0,193144.0,189853.0,185989.0,182769.0,180693.0,178963.0,178025.0,176903.0,176047.0,174648.0,173198.0,171801.0,171012.0,170941.0,171010.0,170351.0,168395.0,166428.0,163486.0,161043.0,158489.0,157560.0,156743.0,156058.0,154334.0,152195.0,149528.0,147480.0,146045.0,144848.0,144383.0,144120.0,143796.0,142579.0,141228.0,140464.0,140354.0,140696.0,141396.0,142290.0,143073.0,143843.0,144263.0,144728.0,145717.0,147084.0,148947.0,150288.0,152330.0,154236.0,156517.0,158498.0,160981.0,163485.0,166238.0,168583.0,170842.0,173082.0,175195.0,177388.0,178554.0,179631.0,180368.0,181526.0,182942.0,184433.0,185770.0,186874.0,187671.0,188830.0,190062.0,191358.0,192955.0,194718.0,197088.0,199258.0,200710.0,201822.0,203282.0,204924.0,207049.0,208106.0,209737.0,211328.0,213665.0,216013.0,217571.0,218717.0,219593.0,220792.0,220997.0,222399.0,223992.0,227120.0,229619.0,232191.0,234285.0,235608.0,237009.0,238845.0,241349.0,244170.0,247860.0,250838.0,253359.0,255418.0,257385.0,259489.0,261490.0,264429.0,267992.0,271884.0,275234.0,277711.0,280375.0,282842.0,285235.0,286231.0,287149.0,287334.0,287907.0,288891.0,290730.0,291077.0,291177.0,290887.0,291167.0,291192.0,291763.0,292828.0,294242.0,295971.0,297240.0,298075.0,297735.0,298733.0,300144.0,302350.0,304035.0,306294.0,308409.0,311046.0,313679.0,316618.0,320025.0
Boston, MA, Logan International,BOS,1043353,10433530,BOS,Gen Edw L Logan Intl,MA,USA,42.3643475,-71.00517917,146577.0,13102.0,City,KY,KY,Bardstown,Nelson County,65414.0,65369.0,65681.0,65980.0,66363.0,66503.0,66612.0,66890.0,67057.0,67470.0,67835.0,68292.0,68454.0,68310.0,67871.0,67582.0,67508.0,68038.0,68827.0,69690.0,70780.0,71516.0,71979.0,71992.0,72378.0,73832.0,75450.0,77260.0,78573.0,79127.0,79413.0,79032.0,78864.0,78714.0,79458.0,81053.0,82810.0,84198.0,85152.0,85908.0,86400.0,87572.0,88400.0,89633.0,90195.0,91025.0,91312.0,91132.0,91062.0,90836.0,90883.0,90706.0,91132.0,91452.0,91985.0,92527.0,93373.0,94226.0,95118.0,95789.0,95800.0,95535.0,95735.0,96481.0,97238.0,97542.0,97900.0,98054.0,98354.0,98451.0,98496.0,98690.0,99106.0,99708.0,99808.0,99856.0,99744.0,99876.0,100033.0,100510.0,100969.0,101386.0,101643.0,102085.0,102394.0,102682.0,102924.0,103098.0,103214.0,103515.0,103853.0,103993.0,104041.0,104128.0,104727.0,105118.0,105737.0,106282.0,107109.0,107884.0,108346.0,108533.0,108639.0,109216.0,109804.0,110276.0,110031.0,109937.0,109793.0,110007.0,109812.0,109336.0,109448.0,109792.0,110566.0,110620.0,110815.0,110887.0,111357.0,111637.0,112103.0,112465.0,112969.0,113478.0,113588.0,113853.0,113755.0,113941.0,113930.0,114308.0,114678.0,115183.0,115340.0,115369.0,115288.0,115369.0,115242.0,115091.0,114993.0,115460.0,115582.0,115457.0,115094.0,115019.0,114934.0,114539.0,114168.0,114336.0,115376.0,115806.0,115794.0,114486.0,113839.0,113435.0,113197.0,112516.0,111846.0,111710.0,111889.0,111414.0,110309.0,109281.0,108539.0,108353.0,108199.0,107683.0,107523.0,107042.0,107156.0,106991.0,106752.0,106415.0,106076.0,106062.0,106158.0,106782.0,107324.0,108061.0,108158.0,108613.0,107942.0,107252.0,106410.0,106511.0,106640.0,107051.0,107465.0,107646.0,107459.0,107351.0,107621.0,107772.0,109256.0,110805.0,112488.0,112824.0,113268.0,113485.0,113420.0,113437.0,113540.0,113716.0,113846.0,114217.0,113961.0,113655.0,113545.0,114052.0,114708.0,114926.0,115942.0,116437.0,117232.0,117728.0,118131.0,118588.0,118648.0,119059.0,119046.0,119440.0,119585.0,119911.0,119865.0,120095.0,120366.0,120553.0,121000.0,121512.0,122618.0,123435.0,124310.0,124826.0,125353.0,126185.0,126585.0,127017.0,127302.0,127789.0,128099.0,128286.0,128293.0,128444.0,128438.0,128768.0,129180.0,129576.0,130192.0,130899.0,131642.0,132284.0,133005.0,133577.0,134293.0,134817.0,136064.0,137058.0,138340.0,139466.0,140772.0,142240.0,143527.0,144785.0,145700.0,146857.0,148072.0,149277.0,150193.0,151230.0,152135.0,153149.0,153886.0,154177.0,154344.0,155382.0,157082.0,158881.0,159990.0,161277.0,162313.0,163774.0,165452.0,167457.0,169060.0,170443.0,171546.0,172294.0,172146.0,172171.0,172108.0,172396.0,172556.0,172461.0,172200.0,171730.0,171713.0,172116.0,172898.0,173564.0,174694.0,175653.0,177102.0,178316.0,179936.0
